ROW_INDEX,NV_APL_DATE,NV_DAY_NUM,NV_PEOPLE_NUM,NV_PLACE_NM
項目,申請入山日期,天數,人數,前往山域
20786,107年04月09日,2,2,北大武山(屏東縣泰武鄉)
20787,107年04月09日,1,2,檜谷山莊(屏東縣泰武鄉)
20788,107年04月09日,3,5,北大武山(屏東縣泰武鄉)
20789,107年04月09日,1,2,巴博庫魯山(桃園市復興區)
20790,107年04月09日,2,2,松蘿湖(宜蘭縣大同鄉)
20791,107年04月09日,1,3,北插天山(桃園市復興區)
20792,107年04月09日,1,3,鳶嘴山(臺中市和平區)
20793,107年04月09日,1,44,雪見(苗栗縣泰安鄉)
20794,107年04月09日,1,2,雪見(苗栗縣泰安鄉)
20795,107年04月09日,3,3,北大武山(屏東縣泰武鄉)
20796,107年04月09日,1,1,鳶嘴山(臺中市和平區)
20797,107年04月09日,1,2,日湯真山(屏東縣泰武鄉)
20798,107年04月09日,1,2,鳶嘴山(臺中市和平區)
20799,107年04月09日,1,3,鳶嘴山(臺中市和平區)
20800,107年04月09日,1,3,合歡西北峰(南投縣仁愛鄉)
20801,107年04月09日,5,2,雪山主東峰(臺中市和平區)/雪山北峰(苗栗縣泰安鄉)/翠池(苗栗縣泰安鄉)
20802,107年04月09日,1,4,稍來山(臺中市和平區)
20803,107年04月09日,1,1,北大武山(屏東縣泰武鄉)
20804,107年04月09日,1,2,鳶嘴山(臺中市和平區)
20805,107年04月09日,1,1,錐麓古道(花蓮縣秀林鄉)
20806,107年04月09日,1,1,大同部落(花蓮縣秀林鄉)
20807,107年04月09日,1,2,合歡西峰(南投縣仁愛鄉)
20808,107年04月09日,1,2,雪見(苗栗縣泰安鄉)
20809,107年04月09日,1,1,檜谷山莊(屏東縣泰武鄉)
20810,107年04月09日,1,1,玉山主峰(嘉義縣阿里山鄉)
20811,107年04月09日,1,1,錐麓古道(花蓮縣秀林鄉)
20812,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20813,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20814,107年04月09日,1,1,屏東縣霧台鄉各村(屏東縣霧臺鄉)
20815,107年04月09日,1,219,霧台村(屏東縣霧臺鄉)
20816,107年04月09日,1,214,霧台村(屏東縣霧臺鄉)
20817,107年04月09日,1,3,北大武山(屏東縣泰武鄉)
20818,107年04月09日,1,3,北大武山(屏東縣泰武鄉)
20819,107年04月09日,2,4,合歡西北峰(南投縣仁愛鄉)
20820,107年04月09日,1,21,小關山林道(高雄市桃源區)
20821,107年04月09日,1,25,達娜伊谷風景區(嘉義縣阿里山鄉)
20822,107年04月09日,1,187,達娜伊谷風景區(嘉義縣阿里山鄉)
20823,107年04月09日,2,10,加羅湖(宜蘭縣大同鄉)
20824,107年04月09日,1,5,合歡西北峰(南投縣仁愛鄉)
20825,107年04月09日,2,2,玉山主前西峰(嘉義縣阿里山鄉)
20826,107年04月09日,1,4,馬崙山(臺中市和平區)
20827,107年04月09日,1,4,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
20828,107年04月09日,1,4,合歡西北峰(南投縣仁愛鄉)
20829,107年04月09日,1,21,屯原(南投縣仁愛鄉)/能高越嶺(南投縣仁愛鄉)/雲海(南投縣仁愛鄉)
20830,107年04月09日,3,2,錐麓古道(花蓮縣秀林鄉)
20831,107年04月09日,3,2,合歡群峰(南投縣仁愛鄉)/小奇萊步道(南投縣仁愛鄉)
20832,107年04月09日,1,2,檜谷山莊(屏東縣泰武鄉)
20833,107年04月09日,3,6,嘉明湖(臺東縣海端鄉)
20834,107年04月09日,2,1,大同部落(花蓮縣秀林鄉)/大禮部落(花蓮縣秀林鄉)/立霧主山(花蓮縣秀林鄉)
20835,107年04月09日,3,6,北大武山(屏東縣泰武鄉)
20836,107年04月09日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
20837,107年04月09日,2,1,奇萊南峰 、南華山(南投縣仁愛鄉)
20838,107年04月09日,7,4,南二段(南投縣信義鄉)/南二段(臺東縣海端鄉)
20839,107年04月09日,3,8,三叉向陽嘉明湖(臺東縣海端鄉)
20840,107年04月09日,2,2,郡大林道(南投縣信義鄉)/郡大山(南投縣信義鄉)
20841,107年04月09日,3,6,三叉向陽嘉明湖(高雄市桃源區)/三叉向陽嘉明湖(臺東縣海端鄉)
20842,107年04月09日,1,166,郡大林道(南投縣信義鄉)/郡大山(南投縣信義鄉)/望鄉山(南投縣信義鄉)
20843,107年04月09日,1,2,馬崙山(臺中市和平區)
20844,107年04月09日,2,6,北大武山(屏東縣泰武鄉)
20845,107年04月09日,1,6,望鄉山(南投縣信義鄉)/郡大山(南投縣信義鄉)
20846,107年04月09日,2,3,小關山林道(高雄市桃源區)
20847,107年04月09日,1,1,北大武山(屏東縣泰武鄉)
20848,107年04月09日,1,2,八仙山(臺中市和平區)
20849,107年04月09日,1,55,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
20850,107年04月09日,2,5,松蘿湖(宜蘭縣大同鄉)
20851,107年04月09日,1,7,嘉明湖(臺東縣海端鄉)/三叉向陽嘉明湖(臺東縣海端鄉)
20852,107年04月09日,2,2,雪山主東峰(臺中市和平區)
20853,107年04月09日,1,3,錐麓古道(花蓮縣秀林鄉)
20854,107年04月09日,1,3,錐麓古道(花蓮縣秀林鄉)
20855,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20856,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20857,107年04月09日,3,2,雪山主東峰(臺中市和平區)
20858,107年04月09日,2,18,松蘿湖(宜蘭縣大同鄉)/巴博庫魯山(桃園市復興區)
20859,107年04月09日,1,1,郡大山(南投縣信義鄉)
20860,107年04月09日,1,1,錐麓古道(花蓮縣秀林鄉)
20861,107年04月09日,1,1,檜谷山莊(屏東縣泰武鄉)
20862,107年04月09日,2,10,武界(南投縣仁愛鄉)/石城谷(南投縣仁愛鄉)/巴庫拉斯(南投縣信義鄉)
20863,107年04月09日,1,1,檜谷山莊(屏東縣泰武鄉)
20864,107年04月09日,3,1,大霸群峰(苗栗縣泰安鄉)
20865,107年04月09日,1,1,觀霧(苗栗縣泰安鄉)
20866,107年04月09日,3,7,奇萊南峰 、南華山(南投縣仁愛鄉)
20867,107年04月09日,1,3,北大武山(屏東縣泰武鄉)
20868,107年04月09日,1,2,檜谷山莊(屏東縣泰武鄉)
20869,107年04月09日,1,7,合歡北峰(南投縣仁愛鄉)
20870,107年04月09日,1,6,羊頭山(花蓮縣秀林鄉)
20871,107年04月09日,3,7,三叉向陽嘉明湖(臺東縣海端鄉)
20872,107年04月09日,1,1,玉山主西峰(嘉義縣阿里山鄉)
20873,107年04月09日,2,1,玉山主峰圓峰(嘉義縣阿里山鄉)
20874,107年04月09日,3,3,大小劍(臺中市和平區)
20875,107年04月09日,3,7,嘉明湖(臺東縣海端鄉)
20876,107年04月09日,2,4,奇萊南峰 、南華山(南投縣仁愛鄉)
20877,107年04月09日,3,1,大霸群峰(苗栗縣泰安鄉)
20878,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20879,107年04月09日,2,3,雪山主東峰(臺中市和平區)
20880,107年04月09日,3,5,武陵四秀(臺中市和平區)
20881,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20882,107年04月09日,6,2,北二段(臺中市和平區)/北二段(花蓮縣秀林鄉)/甘薯峰(臺中市和平區)/無明山(臺中市和平區)/無明山(花蓮縣秀林鄉)/甘薯峰(花蓮縣秀林鄉)/鬼門關峰(花蓮縣秀林鄉)
20883,107年04月09日,1,2,北大武山(屏東縣泰武鄉)
20884,107年04月09日,1,8,羊頭山(花蓮縣秀林鄉)
20885,107年04月09日,3,7,北大武山(屏東縣泰武鄉)
20886,107年04月09日,1,1,玉山主西峰(嘉義縣阿里山鄉)
20887,107年04月09日,2,7,武陵四秀(臺中市和平區)
20888,107年04月09日,1,2,北大武山(屏東縣泰武鄉)
20889,107年04月09日,1,4,合歡北峰(南投縣仁愛鄉)
20890,107年04月09日,1,2,玉山主西峰(嘉義縣阿里山鄉)
20891,107年04月09日,2,1,北大武山(屏東縣泰武鄉)
20892,107年04月09日,1,7,玉山主西峰(嘉義縣阿里山鄉)
20893,107年04月09日,2,3,合歡西北峰(南投縣仁愛鄉)
20894,107年04月09日,2,2,玉山群峰(嘉義縣阿里山鄉)
20895,107年04月09日,2,2,加羅湖(宜蘭縣大同鄉)
20896,107年04月09日,1,7,檜谷山莊(屏東縣泰武鄉)
20897,107年04月09日,4,4,北二段(臺中市和平區)/北二段(花蓮縣秀林鄉)/甘薯峰(臺中市和平區)/無明山(臺中市和平區)/無明山(花蓮縣秀林鄉)/甘薯峰(花蓮縣秀林鄉)/鬼門關峰(花蓮縣秀林鄉)
20898,107年04月09日,1,1,玉山主西峰(嘉義縣阿里山鄉)
20899,107年04月09日,6,7,新康橫斷(高雄市桃源區)/新康橫斷(花蓮縣卓溪鄉)/新康橫斷(臺東縣海端鄉)
20900,107年04月09日,3,2,三叉向陽嘉明湖(臺東縣海端鄉)
20901,107年04月09日,1,3,北插天山(桃園市復興區)
20902,107年04月09日,2,2,北大武山(屏東縣泰武鄉)
20903,107年04月09日,2,7,玉山前五峰(嘉義縣阿里山鄉)
20904,107年04月09日,3,2,雪山主東峰(臺中市和平區)
20905,107年04月09日,2,11,玉山主前西峰(嘉義縣阿里山鄉)/玉山主北峰(南投縣信義鄉)
20906,107年04月09日,2,1,畢祿山(花蓮縣秀林鄉)/畢祿山(南投縣仁愛鄉)/羊頭山(花蓮縣秀林鄉)
20907,107年04月09日,1,7,郡大山(南投縣信義鄉)
20908,107年04月09日,3,2,雪山主東峰(臺中市和平區)
20909,107年04月09日,3,3,三叉向陽嘉明湖(臺東縣海端鄉)
20910,107年04月09日,3,1,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)/雪山北峰(苗栗縣泰安鄉)
20911,107年04月09日,2,12,玉山群峰(嘉義縣阿里山鄉)
20912,107年04月09日,2,10,玉山主西峰(嘉義縣阿里山鄉)
20913,107年04月09日,2,15,玉山主前西峰(嘉義縣阿里山鄉)
20914,107年04月09日,3,1,嘉明湖(臺東縣海端鄉)
20915,107年04月09日,2,4,瓦拉米(花蓮縣卓溪鄉)
20916,107年04月09日,3,3,雪山主東峰(臺中市和平區)
20917,107年04月09日,2,3,玉山群峰(嘉義縣阿里山鄉)
20918,107年04月09日,2,1,武陵四秀(臺中市和平區)
20919,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20920,107年04月09日,3,1,三叉向陽嘉明湖(臺東縣海端鄉)
20921,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20922,107年04月09日,2,4,雪山主東峰(臺中市和平區)
20923,107年04月09日,4,2,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)/雪山北峰(苗栗縣泰安鄉)
20924,107年04月09日,3,3,玉山群峰(嘉義縣阿里山鄉)
20925,107年04月09日,3,7,大霸群峰(苗栗縣泰安鄉)
20926,107年04月09日,1,1,向陽山(臺東縣海端鄉)
20927,107年04月09日,3,2,大霸群峰(苗栗縣泰安鄉)
20928,107年04月09日,2,2,松蘿湖(宜蘭縣大同鄉)
20929,107年04月09日,3,2,雪山主東峰(臺中市和平區)
20930,107年04月09日,1,1,北大武山(屏東縣泰武鄉)
20931,107年04月09日,1,2,馬崙山(臺中市和平區)
20932,107年04月09日,2,3,雪山主東峰(臺中市和平區)
20933,107年04月09日,2,2,霧頭山(屏東縣霧臺鄉)
20934,107年04月09日,2,4,合歡西北峰(南投縣仁愛鄉)
20935,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20936,107年04月09日,1,4,武陵四秀(臺中市和平區)
20937,107年04月09日,1,3,玉山前峰(嘉義縣阿里山鄉)
20938,107年04月09日,1,1,錐麓古道(花蓮縣秀林鄉)
20939,107年04月09日,4,2,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)/雪山北峰(苗栗縣泰安鄉)
20940,107年04月09日,1,1,北大武山(屏東縣泰武鄉)
20941,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20942,107年04月09日,1,1,北大武山(屏東縣泰武鄉)
20943,107年04月09日,3,3,北大武山(屏東縣泰武鄉)
20944,107年04月09日,1,10,錐麓古道(花蓮縣秀林鄉)
20945,107年04月09日,3,4,大霸群峰(苗栗縣泰安鄉)
20946,107年04月09日,3,7,三叉向陽嘉明湖(高雄市桃源區)/三叉向陽嘉明湖(臺東縣海端鄉)
20947,107年04月09日,1,1,北大武山(屏東縣泰武鄉)
20948,107年04月09日,1,9,北大武山(屏東縣泰武鄉)
20949,107年04月09日,3,2,奇萊主山南峰(南投縣仁愛鄉)
20950,107年04月09日,1,1,玉山主前西峰(嘉義縣阿里山鄉)
20951,107年04月09日,1,7,錐麓古道(花蓮縣秀林鄉)
20952,107年04月09日,1,7,錐麓古道(花蓮縣秀林鄉)
20953,107年04月09日,2,7,羊頭山(花蓮縣秀林鄉)
20954,107年04月09日,2,10,玉山主峰(嘉義縣阿里山鄉)/玉山主北峰(南投縣信義鄉)
20955,107年04月09日,1,2,合歡西北峰(南投縣仁愛鄉)
20956,107年04月09日,3,2,三叉向陽嘉明湖(臺東縣海端鄉)
20957,107年04月09日,1,2,玉山前峰(嘉義縣阿里山鄉)
20958,107年04月09日,1,4,錐麓古道(花蓮縣秀林鄉)
20959,107年04月09日,1,2,玉山前峰(嘉義縣阿里山鄉)
20960,107年04月09日,1,1,錐麓古道(花蓮縣秀林鄉)
20961,107年04月09日,2,1,武陵四秀(臺中市和平區)
20962,107年04月09日,1,1,小奇萊步道(南投縣仁愛鄉)
20963,107年04月09日,1,2,白姑大山(臺中市和平區)
20964,107年04月09日,3,10,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)/志佳陽山(臺中市和平區)
20965,107年04月09日,3,7,三叉向陽嘉明湖(高雄市桃源區)/三叉向陽嘉明湖(臺東縣海端鄉)
20966,107年04月09日,1,2,玉山主峰圓峰(嘉義縣阿里山鄉)
20967,107年04月09日,3,5,白姑大山(臺中市和平區)
20968,107年04月09日,1,3,玉山主西峰(嘉義縣阿里山鄉)
20969,107年04月09日,3,2,北大武山(屏東縣泰武鄉)
20970,107年04月09日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
20971,107年04月09日,3,2,大小劍(臺中市和平區)
20972,107年04月09日,2,8,大同部落(花蓮縣秀林鄉)/大禮部落(花蓮縣秀林鄉)
20973,107年04月09日,3,6,郡大山(南投縣信義鄉)
20974,107年04月09日,1,1,畢祿山(南投縣仁愛鄉)/畢祿山(花蓮縣秀林鄉)
20975,107年04月09日,1,1,南插天山(桃園市復興區)
20976,107年04月09日,6,16,武界(南投縣仁愛鄉)/干卓萬山(南投縣仁愛鄉)/牧山(南投縣信義鄉)/火山(南投縣仁愛鄉)/卓社大山(南投縣信義鄉)
20977,107年04月09日,2,4,玉山主峰(嘉義縣阿里山鄉)
20978,107年04月09日,1,5,錐麓古道(花蓮縣秀林鄉)
20979,107年04月09日,1,15,南插天山(桃園市復興區)
20980,107年04月09日,1,10,北插天山(桃園市復興區)
20981,107年04月09日,3,3,北大武山(屏東縣泰武鄉)
20982,107年04月09日,2,3,玉山群峰(嘉義縣阿里山鄉)
20983,107年04月09日,1,2,玉山主西峰(嘉義縣阿里山鄉)
20984,107年04月09日,1,5,馬崙山(臺中市和平區)
20985,107年04月09日,1,7,玉山主西峰(嘉義縣阿里山鄉)
20986,107年04月09日,1,9,畢祿山(南投縣仁愛鄉)/畢祿山(花蓮縣秀林鄉)/羊頭山(花蓮縣秀林鄉)
20987,107年04月09日,3,8,三叉向陽嘉明湖(臺東縣海端鄉)
20988,107年04月09日,2,5,武陵四秀(臺中市和平區)
20989,107年04月09日,1,10,錐麓古道(花蓮縣秀林鄉)
20990,107年04月09日,2,1,雪山主東峰(臺中市和平區)
20991,107年04月09日,1,4,羊頭山(花蓮縣秀林鄉)
20992,107年04月09日,1,4,羊頭山(花蓮縣秀林鄉)
20993,107年04月09日,3,2,合歡山(南投縣仁愛鄉)/合歡北峰(南投縣仁愛鄉)/北合歡山(南投縣仁愛鄉)
20994,107年04月09日,1,6,玉山主西峰(嘉義縣阿里山鄉)
20995,107年04月09日,2,1,加羅湖(宜蘭縣大同鄉)
20996,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
20997,107年04月09日,1,9,合歡西北峰(南投縣仁愛鄉)
20998,107年04月09日,2,7,玉山群峰(嘉義縣阿里山鄉)
20999,107年04月09日,1,8,100林道(宜蘭縣大同鄉)/平岩山(臺中市和平區)
21000,107年04月09日,4,3,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
21001,107年04月09日,3,2,白姑大山(臺中市和平區)/白姑大山(南投縣仁愛鄉)
21002,107年04月09日,1,4,錐麓古道(花蓮縣秀林鄉)
21003,107年04月09日,1,12,玉山主西峰(嘉義縣阿里山鄉)
21004,107年04月09日,1,4,玉山主西峰(嘉義縣阿里山鄉)
21005,107年04月09日,2,1,奇萊南峰 、南華山(南投縣仁愛鄉)
21006,107年04月09日,2,2,玉山主前西峰(嘉義縣阿里山鄉)
21007,107年04月09日,1,5,太魯閣大山(花蓮縣秀林鄉)
21008,107年04月09日,2,1,奇萊南峰 、南華山(南投縣仁愛鄉)
21009,107年04月09日,2,2,北大武山(屏東縣泰武鄉)
21010,107年04月09日,4,9,轆轆溫泉(臺東縣海端鄉)
21011,107年04月09日,1,1,浸水營古道(臺東縣大武鄉)
21012,107年04月09日,1,4,玉山主西峰(嘉義縣阿里山鄉)
21013,107年04月09日,1,1,錐麓古道(花蓮縣秀林鄉)
21014,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
21015,107年04月09日,2,14,大母母山(屏東縣霧臺鄉)/麻留賀山(屏東縣霧臺鄉)
21016,107年04月09日,9,12,南湖群峰(臺中市和平區)/南湖群峰(宜蘭縣大同鄉)/南湖中央尖山(臺中市和平區)/南湖中央尖山(花蓮縣秀林鄉)/南湖大山(臺中市和平區)/南湖大山(宜蘭縣大同鄉)
21017,107年04月09日,1,1,錐麓古道(花蓮縣秀林鄉)
21018,107年04月09日,2,1,奇萊南峰 、南華山(南投縣仁愛鄉)
21019,107年04月09日,1,1,北大武山(屏東縣泰武鄉)
21020,107年04月09日,2,3,屏風山(花蓮縣秀林鄉)
21021,107年04月09日,2,7,玉山群峰(嘉義縣阿里山鄉)/玉山群峰(南投縣信義鄉)/玉山群峰(高雄市桃源區)
21022,107年04月09日,3,9,三叉向陽嘉明湖(臺東縣海端鄉)
21023,107年04月09日,2,2,松蘿湖(宜蘭縣大同鄉)
21024,107年04月09日,1,1,錐麓古道(花蓮縣秀林鄉)
21025,107年04月09日,2,2,郡大山(南投縣信義鄉)/郡大林道(南投縣信義鄉)
21026,107年04月09日,2,11,玉山群峰(嘉義縣阿里山鄉)
21027,107年04月09日,2,3,玉山群峰(嘉義縣阿里山鄉)/玉山群峰(南投縣信義鄉)/玉山群峰(高雄市桃源區)
21028,107年04月09日,1,2,檜谷山莊(屏東縣泰武鄉)
21029,107年04月09日,6,3,Y型聖稜線(苗栗縣泰安鄉)/Y型聖稜線(臺中市和平區)
21030,107年04月09日,1,1,玉山主西峰(嘉義縣阿里山鄉)
21031,107年04月09日,1,5,錐麓古道(花蓮縣秀林鄉)
21032,107年04月09日,5,12,北二段(臺中市和平區)/北二段(花蓮縣秀林鄉)/甘薯峰(臺中市和平區)/無明山(臺中市和平區)/無明山(花蓮縣秀林鄉)/甘薯峰(花蓮縣秀林鄉)/鬼門關峰(花蓮縣秀林鄉)
21033,107年04月09日,4,12,O型聖稜線(苗栗縣泰安鄉)/O型聖稜線(臺中市和平區)
21034,107年04月09日,5,2,北二段(臺中市和平區)/北二段(花蓮縣秀林鄉)/甘薯峰(臺中市和平區)/無明山(臺中市和平區)/無明山(花蓮縣秀林鄉)/甘薯峰(花蓮縣秀林鄉)/鬼門關峰(花蓮縣秀林鄉)
21035,107年04月09日,4,2,大霸群峰(苗栗縣泰安鄉)
21036,107年04月09日,1,2,屏風山(花蓮縣秀林鄉)
21037,107年04月09日,1,2,三叉向陽嘉明湖(臺東縣海端鄉)
21038,107年04月09日,1,1,鳶嘴山(臺中市和平區)/稍來山(臺中市和平區)
21039,107年04月09日,2,8,北大武山(屏東縣泰武鄉)
21040,107年04月09日,4,10,三叉向陽嘉明湖(臺東縣海端鄉)
21041,107年04月09日,3,2,北大武山(屏東縣泰武鄉)
21042,107年04月09日,5,2,干卓萬山(南投縣仁愛鄉)/牧山(南投縣信義鄉)/火山(南投縣仁愛鄉)/卓社大山(南投縣信義鄉)
21043,107年04月09日,2,5,加羅湖(宜蘭縣大同鄉)
21044,107年04月09日,1,1,北大武山(屏東縣泰武鄉)
21045,107年04月09日,4,11,雪山主東峰(臺中市和平區)/雪山北峰(苗栗縣泰安鄉)
21046,107年04月09日,2,3,武陵四秀(臺中市和平區)
21047,107年04月09日,6,3,南二段(南投縣信義鄉)/南二段(臺東縣海端鄉)
21048,107年04月09日,2,3,武陵四秀(臺中市和平區)
21049,107年04月09日,1,22,浸水營古道(屏東縣春日鄉)
21050,107年04月09日,1,4,雪山主東峰(臺中市和平區)
21051,107年04月09日,1,2,錐麓古道(花蓮縣秀林鄉)
21052,107年04月09日,1,4,錐麓古道(花蓮縣秀林鄉)
21053,107年04月09日,3,2,雪山主東峰(臺中市和平區)
21054,107年04月09日,1,3,合歡北峰(南投縣仁愛鄉)
21055,107年04月09日,4,10,三叉向陽嘉明湖(臺東縣海端鄉)/三叉向陽嘉明湖(高雄市桃源區)
21056,107年04月09日,2,2,大禮部落(花蓮縣秀林鄉)/大同部落(花蓮縣秀林鄉)
21057,107年04月09日,2,6,松蘿湖(宜蘭縣大同鄉)
21058,107年04月09日,1,2,合歡西北峰(南投縣仁愛鄉)
